,jobId,jt_skills,sea_skills
433,003903bef1f536b6f24d10f101710b16ef976aad4dcc6f457ea304b5310cd49e,"['Business Negotiation', 'Business Opportunities Development', 'Business Performance Management', 'Business Planning', 'Business Presentation Delivery', 'Change Management', 'Conflict Management', 'Continuous Improvement Management', 'Customer Acquisition Management', 'Customer Experience Management', 'Customer Relationship Management', 'Data Mining and Modelling', 'Effectiveness Management', 'Innovation Management', 'Learning and Development', 'Market Profiling', 'Networking', 'Product Advisory', 'Resource Management', 'Sales Closure', 'Sales Target Management', 'Service Excellence', 'Solutions Design Thinking', 'Stakeholder Management', 'Systems Thinking Application', 'Technology Integration']","['sales management', 'excellence in service', 'business environment analysis', 'product management']"
434,003924b0779a47e6813bd99582f0cea0db9fcdb1443f27936601d131fb4e3de9,"['Brand Portfolio Management', 'Budgeting', 'Business Performance Management', 'Business Planning', 'Business Presentation Delivery', 'Change Management', 'Conflict Management', 'Continuous Improvement Management', 'Customer Acquisition Management', 'Customer Experience Management', 'Customer Relationship Management', 'Data Analytics', 'Data Mining and Modelling', 'Digital Marketing', 'E-Commerce Campaign Management', 'Effectiveness Management', 'Enterprise Risk Management', 'Innovation Management', 'Learning and Development', 'Manpower Planning', 'Market Profiling', 'Market Research', 'Marketing Campaign Management', 'Networking', 'Organisational Analysis', 'Resource Management', 'Service Excellence', 'Social Media Management', 'Solutions Design Thinking', 'Stakeholder Management', 'Strategy Planning', 'Systems Thinking Application', 'Technology Integration', 'Vendor Management', 'Website Design', 'Website Performance Management']","['paid search engine marketing (sem)', 'digital marketing management', 'creative storytelling', 'procurement', 'crisis management', 'public relations management', 'content strategy', 'mass communications management', 'data protection management', 'search engine optimisation (seo)', 'stakeholder management']"
435,003941b2a1076b8acc3ead0be0c0cbdee765d0c525f98304f92c5ad4bca8580a,"['Brand Campaign Management', 'Brand Portfolio Management', 'Business Continuity Management', 'Business Negotiation', 'Business Operational Planning', 'Business Opportunities Development', 'Business Relationship Building', 'Business Risk Assessment', 'Colour Concept Application', 'Communications Channel Management', 'Compliance with Legal Regulations', 'Conflict Management', 'Consumer Intelligence Analysis', 'Content Management', 'Content Management System Utilisation', 'Content Writing and Editing', 'Crisis Management', 'Customer Acquisition Management', 'Customer Behaviour Analysis', 'Customer Experience Innovation', 'Customer Loyalty and Retention Strategy Formulation', 'Customer Relationship Management Operations', 'Data Analytics', 'Data-Mining and Modelling', 'Delivery Management', 'Delivery Optimisation', 'Demand Analysis', 'Digital Asset and File Management', 'Drive Productivity and Innovation', 'E-Commerce Campaign Management', 'Emerging Technology', 'Game-Based Marketing', 'ICT Disaster Recovery Management', 'Idea Generation and Selection', 'Infographics and Data Visualisation', 'Innovation Management', 'Intellectual Property Management', 'International Marketing Programmes Management', 'Inventory Control', 'Knowledge Management', 'Market Research', 'Market Trend Analysis', 'Marketing Campaign Management', 'Mobile Apps Marketing', 'Order Fulfilment and Returns Processing', 'Paid Search Engine Marketing (SEM)', 'Problem Identification', 'Process Improvement', 'Product Advisory', 'Productivity Improvement', 'Rules-Based Copy Editing', 'Sales Target Management', 'Search Engine Optimisation (SEO)', 'Sentiment Analysis', 'Service Challenges', 'Service Coaching', 'Service Innovation', 'Service Leadership', 'Service Planning and Implementation', 'Social Media Management', 'Social Media Marketing', 'Stakeholder Management', 'Systems Thinking Application', 'Typeface and Layout Production', 'User Interface and User Experience (UI/UX) Optimisation', 'Vision Leadership', 'Visual Collaterals Production', 'Visual Design and Communication Principles', 'Website Design', 'Website Performance Management', 'Workplace Communications']","['e-commerce management', 'marketing management', 'sales management', 'digital marketing management', 'marketing strategy', 'cost management', 'brand management', 'customer management', 'supply chain operational costing', 'collaboration']"
436,00395ce433bfa0bbd7746b52e7e1d4855a5ff97326899dc57a734142fdf45256,"['Business Environment Analysis', 'Business Opportunities Development', 'Business Performance Management', 'Business Process Re-engineering', 'Change Management', 'Continuous Improvement Management', 'Disruption Management', 'Emerging Technology Synthesis', 'Ethical Culture', 'Innovation Management', 'Learning and Development', 'Mergers and Acquisitions Management', 'Product Management', 'Project Management']","['innovation', 'automation research and implementation', 'stakeholder management', 'cost management', 'research', 'influence', 'problem solving', 'transdisciplinary thinking', 'communication']"
437,0039664e5358e8226912d0f5ada4b724686a63eb920f1adf7364f2d2c0358c58,"['Billing and Settlement Administration', 'Business-to-Consumer Management', 'Continuous Improvement Management', 'Customer Service Innovation Management', 'Data Management', 'Energy Product Advisory', 'Internet of Things Management', 'Order Processing and Change Request Management', 'Regulatory Compliance', 'Technical Report Writing', 'Technology and Systems Application']","['problem solving', 'communication']"
438,00396f1e40615a385410f1b496b500e8406e60fa388d7d5e7050217eeb595154,"['Account Management', 'Business Development', 'Business Needs Analysis', 'Business Negotiation', 'Contract Management', 'Customer Experience Management', 'Data Analytics', 'Market Research', 'Networking', 'Partnership Management', 'Sales Channel Management', 'Stakeholder Management', 'Technical Sales Support']","['self management', 'communication']"
439,0039b8201c49b40bd774315516712501859ad9f210b79a49b9c8660789bee403,"['Autonomous Systems Technology Application', 'Business Intelligence and Data Analytics', 'Business Planning Management', 'Continuous Improvement Management', 'Corrective Maintenance Management', 'Crisis Management', 'Emergency Response Management', 'Hazards and Risk Identification and Management', 'Innovation Management', 'Internet of Things Management', 'Organisational Resource Management', 'Outage Planning', 'People Capability Development', 'Permit Management', 'Power Generation Process Control and Monitoring', 'Power Plant Incident Investigation Management', 'Power Plant Inspection Management', 'Power Plant Operations Management', 'Project Management', 'Regulatory Compliance', 'Safe System of Work Development and Implementation', 'Staff Training Facilitation', 'Steam and Water Quality Control Management', 'Technical Report Writing', 'Technology Road Mapping', 'Third Party Management', 'Workplace Safety and Health Framework Development and Implementation']",['product testing']
440,0039e919a4ba3e3592d7ee9d505a52a3f27ef073d2b2e12fb6fd10339f9aa87b,"['Business Opportunities Development', 'Business Performance Management', 'Business Planning', 'Change Management', 'Continuous Improvement Management', 'Contract and Vendor Management', 'Cyber Security', 'Demand Analysis', 'Innovation', 'Market Research', 'Networking', 'Organisational Strategy and Policy Realisation', 'Resource Management', 'Shipping Network Operations Management', 'Stakeholder Management', 'Systems Thinking Application']","['idea generation and selection', 'collaboration', 'creative thinking']"
441,0039f88be787bc78adb8fd11cf47cd7a1533bb353162414d7bd90a8aec25aecd,"['Bulk Cargo Administration', 'Business Negotiation', 'Cargo Issuance and Dispatch', 'Cargo Tracking System Administration', 'Cargo and Receipt Inspection', 'Cold Chain Operations Administration', 'Customer Management', 'Import and Export Documentation Administration', 'International Trade Legislation Compliance', 'Livestock Cargo Administration', 'Pricing for Cargo Services and Operations', 'Risk Management and Administration', 'Stakeholder Management', 'Time Sensitive Cargo Delivery Management']","['problem solving', 'communication']"
442,003a1ad99f71865e4e0046d9934f3d2dbbf04811af0d172cc1c2f30d8f4a4e84,"['22KV Switchgear Systems Maintenance', 'Asset Management', 'Battery and Battery Charger Maintenance', 'Budgeting', 'Change Management', 'Condition-based Assets Monitoring Management', 'Continuous Improvement Management', 'Data and Statistical Analytics', 'Equipment Maintenance and Housekeeping', 'High Voltage Power Systems Maintenance', 'Innovation Management', 'Inventory Management', 'Low Voltage Power Systems Maintenance', 'Low Voltage Switchboard Maintenance', 'Maintenance Scheduling', 'Manpower Planning and Deployment', 'People Development', 'Project Management', 'Rail Regulatory Compliance', 'Report Writing', 'Staff Performance Management', 'Stakeholder Management', 'Systems Engineering Thinking', 'Technology Application', 'Traction Power System Maintenance', 'Transformer Maintenance', 'Uninterruptible Power Supply System Maintenance', 'Vendor Management', 'Work at Heights', 'Workplace Safety and Health Culture Development', 'Workplace Safety and Health for Confined Spaces', 'Workplace Safety and Health for Electrical Safety', 'Workplace Safety and Health for Fire Prevention and Fire Fighting', 'Workplace Safety and Health for Incident and Accident Investigation', 'Workplace and Facilities Safety Management']","['design creation and development', 'game concept design', 'electrical fundamentals application', 'energy management and audit', 'research', 'communication']"
443,003a2db1fa65e8c3e21e9cc803ddd5b5383fc1dd6e83ec9d8f999b5ac6bfa218,"['Accreditation Structure Management', 'Assessment Design and Implementation', 'Business Environment Analysis', 'Business Innovation', 'Business Negotiation', 'Competency Framework Development', 'Contract Development and Management', 'Curriculum Design', 'Customer Relationship Management Operations', 'Data Collection and Preparation', 'Data Management', 'Emerging Technology Synthesis', 'Innovation Management', 'Knowledge Management', 'Learner Profile Analysis', 'Learning Experience Evaluation', 'Learning Mode Design', 'Learning Needs Analysis', 'Learning Space Design', 'Market Research', 'Networking', 'Partnership Management', 'Project Feasibility Assessment', 'Quality Assurance Management', 'Reflective Practice', 'Research Data Analysis', 'Research Design', 'Research Findings Communication', 'Research into Professional Practice Translation', 'Skills Framework Adoption', 'Stakeholder Engagement and Management', 'Talent Capability Assessment', 'Vendor Management']","['interaction design practice', 'architecture design', 'technical writing', 'applications development', 'programming and coding', 'documentation', 'digital marketing management']"
